Employee_ID,Question_ID,Selected_Value,Value_Order
1279,103,Quality,9
1279,103,Excellence,10
3300,101,Achievement,1
3300,101,Innovation,2
3300,101,Excellence,3
3300,101,Job Security,4
3300,101,Continuous Learning,5
3300,101,Safety,6
3300,101,Profit,7
3300,101,Patience,8
3300,101,Commitment,9
3300,101,Cost Reduction,10
3300,102,Brand Image,1
3300,102,Sustainability,2
3300,102,Innovation,3
3300,102,Team Work,4
3300,102,Integrity,5
3300,102,Excellence,6
3300,102,Safety,7
3300,102,Continuous Learning,8
3300,102,Cost Reduction,9
3300,102,Quality,10
3300,103,Financial Stability,1
3300,103,Achievement,2
3300,103,Personal Growth,3
3300,103,Transparency,4
3300,103,Excellence,5
3300,103,Continuous Improvement,6
3300,103,Safety,7
3300,103,Efficiency,8
3300,103,Profit,9
3300,103,Quality,10
308,101,Brand Image,1
308,101,Making A Difference,2
308,101,Customer Satisfaction,3
308,101,Efficiency,4
308,101,Employee Engagement,5
308,101,Excellence,6
308,101,Equality,7
308,101,Personal Growth,8
308,101,Transparency,9
308,101,Professional Growth,10
308,102,Ambition,1
308,102,Brand Image,2
308,102,Digital Connectivity,3
308,102,Personal Growth,4
308,102,Power,5
308,102,Professional Growth,6
308,102,Profit,7
308,102,Safety,8
308,102,Team Work,9
308,102,Trust,10
308,103,Balance (Home/Work),1
308,103,Coaching/ Mentoring,2
308,103,Continuous Learning,3
308,103,Efficiency,4
308,103,Equality,5
308,103,Job Security,6
308,103,Professional Growth,7
308,103,Personal Growth,8
308,103,Making A Difference,9
308,103,Information Sharing,10
409,101,Customer Satisfaction,1
409,101,Team Work,2
409,101,Ethics,3
409,101,Continuous Improvement,4
409,101,Balance (Home/Work),5
409,101,Commitment,6
409,101,Leadership Development,7
409,101,Open Communication,8
409,101,Integrity,9
409,101,Trust,10
409,102,Sustainability,1
409,102,Hierarchy,2
409,102,Continuous Improvement,3
409,102,Profit,4
409,102,Cost Reduction,5
409,102,Bullying,6
409,102,Recognition,7
409,102,Influence,8
409,102,Long Hours,9
409,102,Short-Term Focus,10
409,103,Brand Image,1
409,103,Information Sharing,2
409,103,Sustainability,3
409,103,Decisiveness,4
409,103,Team Work,5
409,103,Mission Focus,6
409,103,Open Communication,7
409,103,Continuous Learning,8
409,103,Balance (Home/Work),9
409,103,Employee Engagement,10
2618,101,Commitment,1
2618,101,Integrity,2
2618,101,Empowerment,3
2618,101,Power,4
2618,101,Risk-Taking,5
2618,101,Reliability,6
2618,101,Team Work,7
2618,101,Trust,8
2618,101,Safety,9
2618,101,Open Communication,10
2618,102,Ambition,1
2618,102,Compassion,2
2618,102,Equality,3
2618,102,Innovation,4
2618,102,Integrity,5
2618,102,Job Security,6
2618,102,Mission Focus,7
2618,102,Power,8
2618,102,Safety,9
2618,102,Reliability,10
2618,103,Ambition,1
2618,103,Equality,2
2618,103,Global Thinking,3
2618,103,Innovation,4
2618,103,Power,5
2618,103,Reliability,6
2618,103,Risk-Taking,7
2618,103,Safety,8
2618,103,Trust,9
2618,103,Vision,10
902,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),1
902,101,Risk-Taking,2
902,101,Continuous Improvement,3
902,101,Continuous Learning,4
902,101,Adaptability,5
902,101,Digital Connectivity,6
902,101,Team Work,7
902,101,Excellence,8
902,101,Innovation,9
902,101,Commitment,10
902,102,Cost Reduction,1
902,102,Continuous Improvement,2
902,102,Making A Difference,3
902,102,Continuous Learning,4
902,102,Innovation,5
902,102,Risk-Taking,6
902,102,Digital Connectivity,7
902,102,Customer Satisfaction,8
902,102,Long-Term Perspective,9
902,102,Brand Image,10
902,103,Ethics,1
902,103,Job Security,2
902,103,Open Communication,3
902,103,Employee Engagement,4
902,103,Quality,5
902,103,Professional Growth,6
902,103,Personal Growth,7
902,103,Innovation,8
902,103,Team Work,9
902,103,Cost Reduction,10
1868,101,Ambition,1
1868,101,Commitment,2
1868,101,Continuous Improvement,3
1868,101,Continuous Learning,4
1868,101,Cost Reduction,5
1868,101,Customer Satisfaction,6
1868,101,Employee Engagement,7
1868,101,Empowerment,8
1868,101,Fairness,9
1868,101,Information Sharing,10
1868,102,Achievement,1
1868,102,Ambition,2
1868,102,Balance (Home/Work),3
1868,102,Commitment,4
1868,102,Community Involvement,5
1868,102,Continuous Improvement,6
1868,102,Continuous Learning,7
1868,102,Cost Reduction,8
1868,102,Customer Satisfaction,9
1868,102,Efficiency,10
1868,103,Efficiency,1
1868,103,Employee Engagement,2
1868,103,Fairness,3
1868,103,Financial Stability,4
1868,103,Information Sharing,5
1868,103,Innovation,6
1868,103,Job Security,7
1868,103,Leadership Development,8
1868,103,Long Hours,9
1868,103,Making A Difference,10
1967,101,Compassion,1
1967,101,Team Work,2
1967,101,Risk-Taking,3
1967,101,Commitment,4
1967,101,Making A Difference,5
1967,101,Accountability,6
1967,101,Ethics,7
1967,101,Integrity,8
1967,101,Transparency,9
1967,101,Efficiency,10
1967,102,Accountability,1
1967,102,Brand Image,2
1967,102,Community Involvement,3
1967,102,Innovation,4
1967,102,Making A Difference,5
1967,102,Ethics,6
1967,102,Hierarchy,7
1967,102,Excellence,8
1967,102,Efficiency,9
1967,102,Short-Term Focus,10
1967,103,Empowerment,1
1967,103,Financial Stability,2
1967,103,Long-Term Perspective,3
1967,103,Team Work,4
1967,103,Customer Satisfaction,5
1967,103,Conflict Resolution,6
1967,103,Risk-Taking,7
1967,103,Transparency,8
1967,103,Continuous Improvement,9
1967,103,Job Security,10
2633,101,Adaptability,1
2633,101,Balance (Home/Work),2
2633,101,Commitment,3
2633,101,Financial Stability,4
2633,101,Quality,5
2633,101,Patience,6
2633,101,Transparency,7
2633,101,Digital Connectivity,8
2633,101,Open Communication,9
2633,101,Personal Growth,10
2633,102,Blame,1
2633,102,Sustainability,2
2633,102,Making A Difference,3
2633,102,Cost Reduction,4
2633,102,Exploitation,5
2633,102,Hierarchy,6
2633,102,Long Hours,7
2633,102,Profit,8
2633,102,Community Involvement,9
2633,102,Bureaucracy,10
2633,103,Balance (Home/Work),1
2633,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),2
2633,103,Transparency,3
2633,103,Safety,4
2633,103,Conflict Resolution,5
2633,103,Job Security,6
2633,103,Fairness,7
2633,103,Coaching/ Mentoring,8
2633,103,Personal Growth,9
2633,103,Professional Growth,10
3165,101,Ambition,1
3165,101,Brand Image,2
3165,101,Continuous Improvement,3
3165,101,Efficiency,4
3165,101,Excellence,5
3165,101,Global Thinking,6
3165,101,Leadership Development,7
3165,101,Patience,8
3165,101,Professional Growth,9
3165,101,Safety,10
3165,102,Accountability,1
3165,102,Coaching/ Mentoring,2
3165,102,Continuous Improvement,3
3165,102,Efficiency,4
3165,102,Excellence,5
3165,102,Financial Stability,6
3165,102,Job Security,7
3165,102,Open Communication,8
3165,102,Professional Growth,9
3165,102,Safety,10
3165,103,Achievement,1
3165,103,Coaching/ Mentoring,2
3165,103,Continuous Learning,3
3165,103,Efficiency,4
3165,103,Excellence,5
3165,103,Global Thinking,6
3165,103,Integrity,7
3165,103,Mission Focus,8
3165,103,Power,9
3165,103,Reliability,10
993,101,Information Sharing,1
993,101,Perseverance,2
993,101,Adaptability,3
993,101,Team Work,4
993,101,Continuous Improvement,5
993,101,Continuous Learning,6
993,101,Safety,7
993,101,Excellence,8
993,101,Digital Connectivity,9
993,101,Achievement,10
993,102,Achievement,1
993,102,Financial Stability,2
993,102,Team Work,3
993,102,Risk-Taking,4
993,102,Safety,5
993,102,Vision,6
993,102,Leadership Development,7
993,102,Continuous Learning,8
993,102,Cost Reduction,9
993,102,Employee Engagement,10
993,103,Efficiency,1
993,103,Leadership Development,2
993,103,Continuous Learning,3
993,103,Coaching/ Mentoring,4
993,103,Empowerment,5
993,103,Information Sharing,6
993,103,Recognition,7
993,103,Trust,8
993,103,Team Work,9
993,103,Balance (Home/Work),10
734,101,Decisiveness,1
734,101,Adaptability,2
734,101,Ethics,3
734,101,Innovation,4
734,101,Mission Focus,5
734,101,Continuous Improvement,6
734,101,Efficiency,7
734,101,Continuous Learning,8
734,101,Commitment,9
734,101,Cost Reduction,10
734,102,Customer Satisfaction,1
734,102,Global Thinking,2
734,102,Digital Connectivity,3
734,102,Conflict Resolution,4
734,102,Leadership Development,5
734,102,Safety,6
734,102,Team Work,7
734,102,Cost Reduction,8
734,102,Achievement,9
734,102,Vision,10
734,103,Brand Image,1
734,103,Customer Satisfaction,2
734,103,Information Sharing,3
734,103,Sustainability,4
734,103,Reliability,5
734,103,Making A Difference,6
734,103,Excellence,7
734,103,Open Communication,8
734,103,Quality,9
734,103,Balance (Home/Work),10
1352,101,Accountability,1
1352,101,Adaptability,2
1352,101,Safety,3
1352,101,Continuous Learning,4
1352,101,Commitment,5
1352,101,Excellence,6
1352,101,Team Work,7
1352,101,Continuous Improvement,8
1352,101,Ambition,9
1352,101,Personal Growth,10
1352,102,Brand Image,1
1352,102,Customer Satisfaction,2
1352,102,Long-Term Perspective,3
1352,102,Sustainability,4
1352,102,Global Thinking,5
1352,102,Digital Connectivity,6
1352,102,Leadership Development,7
1352,102,Profit,8
1352,102,Vision,9
1352,102,Quality,10
1352,103,Trust,1
1352,103,Transparency,2
1352,103,Job Security,3
1352,103,Balance (Home/Work),4
1352,103,Fairness,5
1352,103,Ethics,6
1352,103,Recognition,7
1352,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),8
1352,103,Ease With Uncertainty,9
1352,103,Conflict Resolution,10
3472,101,Accountability,1
3472,101,Bullying,2
3472,101,Adaptability,3
3472,101,Bureaucracy,4
3472,101,Decisiveness,5
3472,101,Compassion,6
3472,101,Change Averse,7
3472,101,Ambition,8
3472,101,Achievement,9
3472,101,Balance (Home/Work),10
3472,102,Achievement,1
3472,102,Equality,2
3472,102,Ethics,3
3472,102,Excellence,4
3472,102,Exploitation,5
3472,102,Efficiency,6
3472,102,Cost Reduction,7
3472,102,Commitment,8
3472,102,Coaching/ Mentoring,9
3472,102,Blame,10
3472,103,Job Security,1
3472,103,Excellence,2
3472,103,Exploitation,3
3472,103,Ethics,4
3472,103,Equality,5
3472,103,Financial Stability,6
3472,103,Global Thinking,7
3472,103,Continuous Improvement,8
3472,103,Cost Reduction,9
3472,103,Patience,10
1441,101,Quality,1
1441,101,Excellence,2
1441,101,Safety,3
1441,101,Achievement,4
1441,101,Ambition,5
1441,101,Cost Reduction,6
1441,101,Efficiency,7
1441,101,Innovation,8
1441,101,Team Work,9
1441,101,Organisational Growth,10
1441,102,Quality,1
1441,102,Trust,2
1441,102,Vision,3
1441,102,Safety,4
1441,102,Efficiency,5
1441,102,Achievement,6
1441,102,Ambition,7
1441,102,Job Security,8
1441,102,Organisational Growth,9
1441,102,Innovation,10
1441,103,Efficiency,1
1441,103,Power,2
1441,103,Personal Growth,3
1441,103,Hierarchy,4
1441,103,Short-Term Focus,5
1441,103,Influence,6
1441,103,Empowerment,7
1441,103,Long-Term Perspective,8
1441,103,Recognition,9
1441,103,Sustainability,10
559,101,Customer Satisfaction,1
559,101,Achievement,2
559,101,Innovation,3
559,101,Personal Growth,4
559,101,Equality,5
559,101,Excellence,6
559,101,Ambition,7
559,101,Efficiency,8
559,101,Quality,9
559,101,Safety,10
559,102,Quality,1
559,102,Efficiency,2
559,102,Leadership Development,3
559,102,Job Security,4
559,102,Excellence,5
559,102,Customer Satisfaction,6
559,102,Brand Image,7
559,102,Team Work,8
559,102,Innovation,9
559,102,Safety,10
559,103,Continuous Learning,1
559,103,Customer Satisfaction,2
559,103,Innovation,3
559,103,Achievement,4
559,103,Excellence,5
559,103,Safety,6
559,103,Trust,7
559,103,Vision,8
559,103,Quality,9
559,103,Leadership Development,10
1339,101,Balance (Home/Work),1
1339,101,Team Work,2
1339,101,Trust,3
1339,101,Vision,4
1339,101,Patience,5
1339,101,Efficiency,6
1339,101,Information Sharing,7
1339,101,Continuous Improvement,8
1339,101,Safety,9
1339,101,Quality,10
1339,102,Achievement,1
1339,102,Cost Reduction,2
1339,102,Efficiency,3
1339,102,Safety,4
1339,102,Global Thinking,5
1339,102,Innovation,6
1339,102,Profit,7
1339,102,Quality,8
1339,102,Team Work,9
1339,102,Trust,10
1339,103,Brand Image,1
1339,103,Employee Engagement,2
1339,103,Continuous Improvement,3
1339,103,Continuous Learning,4
1339,103,Coaching/ Mentoring,5
1339,103,Customer Satisfaction,6
1339,103,Team Work,7
1339,103,Safety,8
1339,103,Open Communication,9
1339,103,Profit,10
1293,101,Ambition,1
1293,101,Commitment,2
1293,101,Continuous Improvement,3
1293,101,Efficiency,4
1293,101,Innovation,5
1293,101,Professional Growth,6
1293,101,Safety,7
1293,101,Digital Connectivity,8
1293,101,Continuous Learning,9
1293,101,Equality,10
1293,102,Commitment,1
1293,102,Cost Reduction,2
1293,102,Organisational Growth,3
1293,102,Quality,4
1293,102,Trust,5
1293,102,Excellence,6
1293,102,Making A Difference,7
1293,102,Personal Growth,8
1293,102,Professional Growth,9
1293,102,Profit,10
1293,103,Accountability,1
1293,103,Achievement,2
1293,103,Coaching/ Mentoring,3
1293,103,Continuous Improvement,4
1293,103,Digital Connectivity,5
1293,103,Ethics,6
1293,103,Hierarchy,7
1293,103,Innovation,8
1293,103,Long-Term Perspective,9
1293,103,Professional Growth,10
3581,101,Achievement,1
3581,101,Coaching/ Mentoring,2
3581,101,Commitment,3
3581,101,Bureaucracy,4
3581,101,Community Involvement,5
3581,101,Continuous Improvement,6
3581,101,Continuous Learning,7
3581,101,Employee Engagement,8
3581,101,Digital Connectivity,9
3581,101,Customer Satisfaction,10
3581,102,Financial Stability,1
3581,102,Global Thinking,2
3581,102,Information Hoarding,3
3581,102,Integrity,4
3581,102,Information Sharing,5
3581,102,Innovation,6
3581,102,Job Security,7
3581,102,Leadership Development,8
3581,102,Making A Difference,9
3581,102,Mission Focus,10
3581,103,Organisational Growth,1
3581,103,Patience,2
3581,103,Quality,3
3581,103,Professional Growth,4
3581,103,Personal Growth,5
3581,103,Recognition,6
3581,103,Risk-Taking,7
3581,103,Safety,8
3581,103,Vision,9
3581,103,Team Work,10
389,101,Customer Satisfaction,1
389,101,Reliability,2
389,101,Integrity,3
389,101,Excellence,4
389,101,Quality,5
389,101,Achievement,6
389,101,Trust,7
389,101,Vision,8
389,101,Job Security,9
389,101,Efficiency,10
389,102,Accountability,1
389,102,Sustainability,2
389,102,Team Work,3
389,102,Reliability,4
389,102,Equality,5
389,102,Integrity,6
389,102,Job Security,7
389,102,Excellence,8
389,102,Vision,9
389,102,Trust,10
389,103,Team Work,1
389,103,Reliability,2
389,103,Safety,3
389,103,Efficiency,4
389,103,Cost Reduction,5
389,103,Coaching/ Mentoring,6
389,103,Ethics,7
389,103,Transparency,8
389,103,Compassion,9
389,103,Balance (Home/Work),10
2654,101,Ambition,1
2654,101,Excellence,2
2654,101,Quality,3
2654,101,Professional Growth,4
2654,101,Safety,5
2654,101,Trust,6
2654,101,Reliability,7
2654,101,Risk-Taking,8
2654,101,Team Work,9
2654,101,Sustainability,10
2654,102,Sustainability,1
2654,102,Team Work,2
2654,102,Transparency,3
2654,102,Trust,4
2654,102,Vision,5
2654,102,Quality,6
2654,102,Patience,7
2654,102,Excellence,8
2654,102,Continuous Improvement,9
2654,102,Continuous Learning,10
2654,103,Efficiency,1
2654,103,Cost Reduction,2
2654,103,Commitment,3
2654,103,Coaching/ Mentoring,4
2654,103,Brand Image,5
2654,103,Sustainability,6
2654,103,Team Work,7
2654,103,Transparency,8
2654,103,Trust,9
2654,103,Vision,10
2485,101,Accountability,1
2485,101,Brand Image,2
2485,101,Community Involvement,3
2485,101,Customer Satisfaction,4
2485,101,Ethics,5
2485,101,Financial Stability,6
2485,101,Long-Term Perspective,7
2485,101,Open Communication,8
2485,101,Personal Growth,9
2485,101,Reliability,10
2485,102,Achievement,1
2485,102,Commitment,2
2485,102,Cost Reduction,3
2485,102,Customer Satisfaction,4
2485,102,Financial Stability,5
2485,102,Global Thinking,6
2485,102,Hierarchy,7
2485,102,Long-Term Perspective,8
2485,102,Making A Difference,9
2485,102,Sustainability,10
2485,103,Accountability,1
2485,103,Brand Image,2
2485,103,Continuous Improvement,3
2485,103,Ease With Uncertainty,4
2485,103,Digital Connectivity,5
2485,103,Financial Stability,6
2485,103,Long-Term Perspective,7
2485,103,Recognition,8
2485,103,Team Work,9
2485,103,Inclusiveness,10
1987,101,Ambition,1
1987,101,Coaching/ Mentoring,2
1987,101,Commitment,3
1987,101,Continuous Improvement,4
1987,101,Continuous Learning,5
1987,101,Efficiency,6
1987,101,Ethics,7
1987,101,Professional Growth,8
1987,101,Quality,9
1987,101,Innovation,10
1987,102,Adaptability,1
1987,102,Long-Term Perspective,2
1987,102,Reliability,3
1987,102,Organisational Growth,4
1987,102,Safety,5
1987,102,Team Work,6
1987,102,Trust,7
1987,102,Vision,8
1987,102,Quality,9
1987,102,Efficiency,10
1987,103,Ethics,1
1987,103,Equality,2
1987,103,Digital Connectivity,3
1987,103,Information Sharing,4
1987,103,Long-Term Perspective,5
1987,103,Reliability,6
1987,103,Safety,7
1987,103,Leadership Development,8
1987,103,Sustainability,9
1987,103,Team Work,10
441,101,Achievement,1
441,101,Ethics,2
441,101,Job Security,3
441,101,Safety,4
441,101,Trust,5
441,101,Transparency,6
441,101,Balance (Home/Work),7
441,101,Brand Image,8
441,101,Reliability,9
441,101,Digital Connectivity,10
441,102,Brand Image,1
441,102,Equality,2
441,102,Global Thinking,3
441,102,Financial Stability,4
441,102,Information Sharing,5
441,102,Long-Term Perspective,6
441,102,Reliability,7
441,102,Transparency,8
441,102,Ethics,9
441,102,Excellence,10
441,103,Innovation,1
441,103,Customer Satisfaction,2
441,103,Brand Image,3
441,103,Mission Focus,4
441,103,Integrity,5
441,103,Open Communication,6
441,103,Organisational Growth,7
441,103,Profit,8
441,103,Transparency,9
441,103,Team Work,10
435,101,Achievement,1
435,101,Commitment,2
435,101,Continuous Improvement,3
435,101,Efficiency,4
435,101,Decisiveness,5
435,101,Empowerment,6
435,101,Fairness,7
435,101,Integrity,8
435,101,Innovation,9
435,101,Information Sharing,10
435,102,Brand Image,1
435,102,Ambition,2
435,102,Quality,3
435,102,Team Work,4
435,102,Vision,5
435,102,Safety,6
435,102,Sustainability,7
435,102,Open Communication,8
435,102,Mission Focus,9
435,102,Leadership Development,10
435,103,Ambition,1
435,103,Achievement,2
435,103,Commitment,3
435,103,Continuous Improvement,4
435,103,Excellence,5
435,103,Fairness,6
435,103,Quality,7
435,103,Safety,8
435,103,Innovation,9
435,103,Organisational Growth,10
1280,101,Excellence,1
1280,101,Professional Growth,2
1280,101,Personal Growth,3
1280,101,Team Work,4
1280,101,Safety,5
1280,101,Reliability,6
1280,101,Short-Term Focus,7
1280,101,Profit,8
1280,101,Vision,9
1280,101,Sustainability,10
1280,102,Professional Growth,1
1280,102,Quality,2
1280,102,Safety,3
1280,102,Trust,4
1280,102,Team Work,5
1280,102,Profit,6
1280,102,Mission Focus,7
1280,102,Organisational Growth,8
1280,102,Risk-Taking,9
1280,102,Transparency,10
1280,103,Quality,1
1280,103,Safety,2
1280,103,Team Work,3
1280,103,Personal Growth,4
1280,103,Professional Growth,5
1280,103,Mission Focus,6
1280,103,Profit,7
1280,103,Transparency,8
1280,103,Vision,9
1280,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),10
2746,101,Ambition,1
2746,101,Achievement,2
2746,101,Financial Stability,3
2746,101,Balance (Home/Work),4
2746,101,Coaching/ Mentoring,5
2746,101,Continuous Learning,6
2746,101,Continuous Improvement,7
2746,101,Team Work,8
2746,101,Recognition,9
2746,101,Reliability,10
2746,102,Coaching/ Mentoring,1
2746,102,Exploitation,2
2746,102,Leadership Development,3
2746,102,Open Communication,4
2746,102,Long-Term Perspective,5
2746,102,Profit,6
2746,102,Vision,7
2746,102,Global Thinking,8
2746,102,Long Hours,9
2746,102,Achievement,10
2746,103,Adaptability,1
2746,103,Ambition,2
2746,103,Balance (Home/Work),3
2746,103,Financial Stability,4
2746,103,Empowerment,5
2746,103,Ethics,6
2746,103,Job Security,7
2746,103,Professional Growth,8
2746,103,Reliability,9
2746,103,Vision,10
1237,101,Achievement,1
1237,101,Accountability,2
1237,101,Global Thinking,3
1237,101,Adaptability,4
1237,101,Ambition,5
1237,101,Fairness,6
1237,101,Safety,7
1237,101,Sustainability,8
1237,101,Team Work,9
1237,101,Patience,10
1237,102,Professional Growth,1
1237,102,Quality,2
1237,102,Safety,3
1237,102,Trust,4
1237,102,Vision,5
1237,102,Transparency,6
1237,102,Team Work,7
1237,102,Adaptability,8
1237,102,Leadership Development,9
1237,102,Financial Stability,10
1237,103,Adaptability,1
1237,103,Accountability,2
1237,103,Achievement,3
1237,103,Commitment,4
1237,103,Cost Reduction,5
1237,103,Innovation,6
1237,103,Quality,7
1237,103,Profit,8
1237,103,Vision,9
1237,103,Safety,10
3704,101,Accountability,1
3704,101,Ambition,2
3704,101,Sustainability,3
3704,101,Team Work,4
3704,101,Transparency,5
3704,101,Personal Growth,6
3704,101,Leadership Development,7
3704,101,Continuous Learning,8
3704,101,Risk-Taking,9
3704,101,Excellence,10
3704,102,Brand Image,1
3704,102,Empowerment,2
3704,102,Trust,3
3704,102,Vision,4
3704,102,Safety,5
3704,102,Reliability,6
3704,102,Recognition,7
3704,102,Adaptability,8
3704,102,Customer Satisfaction,9
3704,102,Professional Growth,10
3704,103,Accountability,1
3704,103,Ambition,2
3704,103,Continuous Improvement,3
3704,103,Cost Reduction,4
3704,103,Excellence,5
3704,103,Leadership Development,6
3704,103,Team Work,7
3704,103,Recognition,8
3704,103,Vision,9
3704,103,Integrity,10
1993,101,Achievement,1
1993,101,Commitment,2
1993,101,Equality,3
1993,101,Financial Stability,4
1993,101,Influence,5
1993,101,Quality,6
1993,101,Profit,7
1993,101,Professional Growth,8
1993,101,Safety,9
1993,101,Trust,10
1993,102,Safety,1
1993,102,Vision,2
1993,102,Trust,3
1993,102,Team Work,4
1993,102,Sustainability,5
1993,102,Equality,6
1993,102,Achievement,7
1993,102,Efficiency,8
1993,102,Influence,9
1993,102,Quality,10
1993,103,Safety,1
1993,103,Vision,2
1993,103,Trust,3
1993,103,Quality,4
1993,103,Team Work,5
1993,103,Sustainability,6
1993,103,Professional Growth,7
1993,103,Reliability,8
1993,103,Equality,9
1993,103,Commitment,10
1254,101,Accountability,1
1254,101,Quality,2
1254,101,Patience,3
1254,101,Innovation,4
1254,101,Job Security,5
1254,101,Professional Growth,6
1254,101,Power,7
1254,101,Safety,8
1254,101,Ambition,9
1254,101,Achievement,10
1254,102,Brand Image,1
1254,102,Accountability,2
1254,102,Empowerment,3
1254,102,Customer Satisfaction,4
1254,102,Community Involvement,5
1254,102,Global Thinking,6
1254,102,Hierarchy,7
1254,102,Inclusiveness,8
1254,102,Job Security,9
1254,102,Integrity,10
1254,103,Accountability,1
1254,103,Ambition,2
1254,103,Balance (Home/Work),3
1254,103,Quality,4
1254,103,Empowerment,5
1254,103,Customer Satisfaction,6
1254,103,Decisiveness,7
1254,103,Reliability,8
1254,103,Transparency,9
1254,103,Team Work,10
270,101,Accountability,1
270,101,Adaptability,2
270,101,Ambition,3
270,101,Commitment,4
270,101,Digital Connectivity,5
270,101,Continuous Learning,6
270,101,Integrity,7
270,101,Safety,8
270,101,Vision,9
270,101,Quality,10
270,102,Mission Focus,1
270,102,Reliability,2
270,102,Sustainability,3
270,102,Team Work,4
270,102,Trust,5
270,102,Vision,6
270,102,Patience,7
270,102,Decisiveness,8
270,102,Balance (Home/Work),9
270,102,Transparency,10
270,103,Organisational Growth,1
270,103,Achievement,2
270,103,Ambition,3
270,103,Recognition,4
270,103,Customer Satisfaction,5
270,103,Global Thinking,6
270,103,Inclusiveness,7
270,103,Bureaucracy,8
270,103,Job Security,9
270,103,Employee Engagement,10
3473,101,Achievement,1
3473,101,Ambition,2
3473,101,Commitment,3
3473,101,Excellence,4
3473,101,Innovation,5
3473,101,Continuous Improvement,6
3473,101,Continuous Learning,7
3473,101,Quality,8
3473,101,Risk-Taking,9
3473,101,Professional Growth,10
3473,102,Bullying,1
3473,102,Conflict Resolution,2
3473,102,Employee Engagement,3
3473,102,Job Security,4
3473,102,Information Sharing,5
3473,102,Hierarchy,6
3473,102,Transparency,7
3473,102,Long Hours,8
3473,102,Equality,9
3473,102,Ease With Uncertainty,10
3473,103,Accountability,1
3473,103,Community Involvement,2
3473,103,Continuous Improvement,3
3473,103,Digital Connectivity,4
3473,103,Equality,5
3473,103,Excellence,6
3473,103,Integrity,7
3473,103,Innovation,8
3473,103,Reliability,9
3473,103,Organisational Growth,10
324,101,Team Work,1
324,101,Transparency,2
324,101,Trust,3
324,101,Vision,4
324,101,Achievement,5
324,101,Commitment,6
324,101,Cost Reduction,7
324,101,Efficiency,8
324,101,Organisational Growth,9
324,101,Brand Image,10
324,102,Ethics,1
324,102,Equality,2
324,102,Fairness,3
324,102,Patience,4
324,102,Professional Growth,5
324,102,Well-Being (Physical/ Emotional/ Mental/ Spiritual),6
324,102,Vision,7
324,102,Sustainability,8
324,102,Mission Focus,9
324,102,Leadership Development,10
324,103,Hierarchy,1
324,103,Balance (Home/Work),2
324,103,Equality,3
324,103,Community Involvement,4
324,103,Accountability,5
324,103,Continuous Improvement,6
324,103,Cost Reduction,7
324,103,Financial Stability,8
324,103,Efficiency,9
324,103,Innovation,10
1213,101,Trust,1
1213,101,Safety,2
1213,101,Customer Satisfaction,3
1213,101,Achievement,4
1213,101,Reliability,5
1213,101,Team Work,6
1213,101,Job Security,7
1213,101,Open Communication,8
1213,101,Professional Growth,9
1213,101,Balance (Home/Work),10
1213,102,Customer Satisfaction,1
1213,102,Financial Stability,2
1213,102,Equality,3
1213,102,Global Thinking,4
1213,102,Innovation,5
1213,102,Team Work,6
1213,102,Trust,7
1213,102,Excellence,8
1213,102,Safety,9
1213,102,Quality,10
1213,103,Customer Satisfaction,1
1213,103,Team Work,2
1213,103,Reliability,3
1213,103,Transparency,4
1213,103,Excellence,5
1213,103,Safety,6
1213,103,Global Thinking,7
1213,103,Digital Connectivity,8
1213,103,Innovation,9
1213,103,Recognition,10
3644,101,Accountability,1
3644,101,Information Sharing,2
3644,101,Efficiency,3
3644,101,Patience,4
3644,101,Personal Growth,5
3644,101,Professional Growth,6
3644,101,Reliability,7
3644,101,Community Involvement,8
3644,101,Decisiveness,9
3644,101,Influence,10
3644,102,Brand Image,1
3644,102,Coaching/ Mentoring,2
3644,102,Commitment,3
3644,102,Bureaucracy,4
3644,102,Digital Connectivity,5
3644,102,Employee Engagement,6
3644,102,Empowerment,7
3644,102,Financial Stability,8
3644,102,Global Thinking,9
3644,102,Inclusiveness,10
3644,103,Global Thinking,1
3644,103,Job Security,2
3644,103,Leadership Development,3
3644,103,Power,4
3644,103,Mission Focus,5
3644,103,Quality,6
3644,103,Safety,7
3644,103,Vision,8
3644,103,Transparency,9
3644,103,Team Work,10
2378,101,Achievement,1
2378,101,Accountability,2
2378,101,Long Hours,3
2378,101,Trust,4
2378,101,Risk-Taking,5
2378,101,Customer Satisfaction,6
2378,101,Continuous Improvement,7
2378,101,Continuous Learning,8
2378,101,Patience,9
2378,101,Professional Growth,10
2378,102,Accountability,1
2378,102,Achievement,2
2378,102,Continuous Learning,3
2378,102,Continuous Improvement,4
2378,102,Organisational Growth,5
2378,102,Open Communication,6
2378,102,Mission Focus,7
2378,102,Long-Term Perspective,8
2378,102,Personal Growth,9
2378,102,Power,10
2378,103,Risk-Taking,1
2378,103,Mission Focus,2
2378,103,Cost Reduction,3
2378,103,Accountability,4
2378,103,Achievement,5
2378,103,Power,6
2378,103,Profit,7
2378,103,Quality,8
2378,103,Customer Satisfaction,9
2378,103,Empowerment,10
3647,101,Achievement,1
3647,101,Ambition,2
